"acc.x_x","acc.x_y","acc.y_x","acc.y_y","acc.z_x","acc.z_y","gyro.x_x","gyro.x_y","gyro.y_x","gyro.y_y","gyro.z_x","gyro.z_y"
386766,-0.3335184157,386766,-0.1850679964,386766,0.7598843575,386766,17.42748833,386766,10.25026226,386766,-5.526232719,
386866,-0.296335429,386866,-0.04834446684,386866,0.9758740664,386866,13.74205589,386866,11.11893749,386866,12.63965416,
386966,-0.4753406644,386966,-0.019648863,386966,0.9883378148,386966,-2.494127035,386966,11.19344902,386966,27.10926056,
387066,-0.611315012,387066,-0.0245101247,387066,0.9066630006,387066,1.0330832,387066,15.17139816,387066,-1.188331246,
387166,-0.561235249,387166,0.02661620826,387166,0.8879121542,387166,16.86042213,387166,-13.54975986,387166,-31.54083443,
387266,-0.4222718775,387266,-0.09099715948,387266,0.8162084818,387266,36.27682877,387266,-20.51950264,387266,-14.11719322,
387366,-0.2551221251,387366,0.02324401587,387366,0.8340672851,387366,49.56517792,387366,-21.84749031,387366,31.77136612,
387466,-0.3601301908,387466,0.0743496269,387466,0.8416385651,387466,13.86291218,387466,4.330535412,387466,-34.87149811,
387566,-0.4466889203,387566,0.1694726199,387566,0.947989583,387566,6.24483633,387566,22.20488739,387566,-4.392025471,
387666,-0.5342238545,387666,0.1108135581,387666,0.837634325,387666,8.918097496,387666,26.3053894,387666,3.735866785,
387766,-0.427846849,387766,0.2806736529,387766,0.8676985502,387766,42.37966156,387766,57.53106689,387766,2.48081255,
387866,-0.6851732135,387866,0.2062248439,387866,0.7519429922,387866,-35.2461853,387866,50.93143845,387866,-26.57780457,
387966,-0.6308785677,387966,0.2986124158,387966,0.9190107584,387966,105.467514,387966,31.29447556,387966,43.30757904,
388066,-0.6628901958,388066,0.3649240732,388066,0.7321696877,388066,39.9608345,388066,11.5405426,388066,-15.98804379,
388166,-0.6541388035,388166,0.3663664758,388166,0.614166081,388166,9.205101013,388166,60.19757843,388166,23.39490509,
388266,-0.7847577929,388266,0.4211721718,388266,0.4796483219,388266,60.53448486,388266,118.6810455,388266,21.73676491,
388366,-0.8860099316,388366,0.4734280705,388366,0.4792365134,388366,-0.8305943012,388366,-26.52760315,388366,39.01825714,
388466,-0.7608152032,388466,0.4475876391,388466,0.4719103277,388466,-4.259003162,388466,-38.80678177,388466,-16.37298584,
388566,-0.5674033761,388566,0.3943232,388566,0.4794748127,388566,-15.14596367,388566,-44.75823975,388566,-23.0948143,
388666,-0.6599513292,388666,0.3749592006,388666,0.6072974205,388666,-41.61281204,388666,-30.90494728,388666,-33.80194092,
388766,-0.6424558163,388766,0.424000442,388766,0.7270421386,388766,-4.222660065,388766,-42.15295029,388766,-14.51156998,
388866,-0.5012031198,388866,0.3948001266,388866,0.7656254172,388866,-29.95851517,388866,-75.31340027,388866,43.57211685,
388966,-0.360208869,388966,0.4283032417,388966,0.7419184446,388966,4.704380035,388966,-31.91086578,388966,52.69654846,
389066,-0.2733789384,389066,0.4682819545,389066,0.8061259985,389066,0.2453057617,389066,-27.83071136,389066,2.349056244,
389166,-0.2505177557,389166,0.482470423,389166,0.8686931729,389166,-17.74425888,389166,-0.7679154873,389166,5.89687109,
389266,-0.298345238,389266,0.4789810479,389266,0.9031906724,389266,-0.8875498772,389266,17.84473228,389266,-4.762529373,
389366,-0.3541713357,389366,0.4314436913,389366,0.8280735612,389366,1.688265681,389366,-1.272711277,389366,13.6411953,
389466,-0.3171743155,389466,0.4459996521,389466,0.8245378137,389466,-4.331521511,389466,6.735906124,389466,3.67978096,
389566,-0.3243943155,389566,0.4703288674,389566,0.854626894,389566,4.455042839,389566,9.362987518,389566,0.1455459446,
389666,-0.3004133999,389666,0.4584293664,389666,0.8546672463,389666,0.5922698379,389666,-23.99923134,389666,13.78563023,
389766,-0.3310406804,389766,0.4607156813,389766,0.8488345742,389766,51.9413414,389766,11.1410265,389766,-26.68460083,
389866,-0.5786872506,389866,0.6892026663,389866,0.798961103,389866,215.474411,389866,-141.0114899,389866,9.949133873,
389966,0.6966462731,389966,0.8730908632,389966,0.3646926284,389966,-13.81195641,389966,-158.4489441,389966,63.13287735,
390066,0.540797174,390066,0.7345381975,390066,0.4373766184,390066,-87.75114441,390066,-51.51254272,390066,20.54536057,
390166,0.4030002952,390166,0.7093589306,390166,0.6734122634,390166,-74.58942413,390166,-10.01555729,390166,-138.3836823,
390266,0.2822955549,390266,0.3996212482,390266,0.4810245037,390266,-69.52164459,390266,-40.70506668,390266,-32.51764679,
390366,0.2936367989,390366,0.4428736269,390366,0.708016336,390366,-4.74024868,390366,-34.1835022,390366,-87.24463654,
390466,0.3953982592,390466,0.7106223106,390466,0.7186056972,390466,30.73723221,390466,-42.57783127,390466,-15.17087746,
390566,0.3598991036,390566,0.6398375034,390566,0.6091635823,390566,-7.029455662,390566,5.177136421,390566,-38.15551758,
390666,0.267963022,390666,0.6902441382,390666,0.7071969509,390666,-36.62783051,390666,45.18352509,390666,-61.36434937,
390766,0.09586148709,390766,0.5560437441,390766,0.8451007009,390766,-7.397489548,390766,-6.771596909,390766,-4.447910786,
390866,0.08506818861,390866,0.5640856028,390866,0.7659462094,390866,15.32572556,390866,-18.24679565,390866,-18.38610649,
390966,0.09876425564,390966,0.5707709789,390966,0.7262965441,390966,-19.42043686,390966,7.710319042,390966,-9.937371254,
391066,0.1118953899,391066,0.6101036072,391066,0.7971509099,391066,1.41125977,391066,-6.563027859,391066,-21.53606224,
391166,0.1263739169,391166,0.6500896215,391166,0.6994706988,391166,29.57436562,391166,-17.48986053,391166,-4.721109867,
391266,0.00962834619,391266,0.6550405622,391266,0.8530527949,391266,34.88497543,391266,10.1428299,391266,16.62769508,
